label,folder,L,T,epoch,variant,scale_pair_or_block,value
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.03770330548286438
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,0.9821779131889343
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.5844793915748596
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.5642940402030945
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.40578383207321167
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.05708147585391998
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,0.7346236109733582
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.41511523723602295
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.035345710813999176
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.009803349152207375
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,2.152254343032837
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.5271041989326477
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.39725261926651
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.05389606952667236
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,0.6967272162437439
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.3813028335571289
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.7072595953941345
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.5005067586898804
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.06719836592674255
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,2.025761842727661
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.6918348073959351
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,1.9262882471084595
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.402430921792984
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.04402738809585571
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,1.393571138381958
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.5142951011657715
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,1.1840527057647705
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.2827391028404236
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.026165924966335297
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,1.752653956413269
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.6267463564872742
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.17991308867931366
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.07482435554265976
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.024803055450320244
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v2_chain,f_1->f_2,1.238305687904358
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v2_chain,f_2->f_3,0.3436012268066406
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v2_chain,f_3->f_4,0.05176061391830444
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v2_chain,f_4->f_5,0.033451374620199203
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,0.5289207696914673
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.8905526399612427
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,1.0068057775497437
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.35362479090690613
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.004169304855167866
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,1.9625030755996704
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,1.97318696975708
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.09768866002559662
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.033474989235401154
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,2.5483926424717078e-14
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v2_chain,f_1->f_2,1.0397014617919922
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v2_chain,f_2->f_3,0.08828985691070557
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v2_chain,f_3->f_4,0.007854974828660488
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v2_chain,f_4->f_5,0.00662066787481308
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v2_chain,f_5->f_6,0.0030292144510895014
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2b_chain_oneslot,f_1->f_2,0.9836804866790771
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2b_chain_oneslot,f_2->f_3,1.722880244255066
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2b_chain_oneslot,f_3->f_4,1.5099008083343506
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2b_chain_oneslot,f_4->f_5,1.6454273462295532
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2b_chain_oneslot,f_1->f_2,1.361160397529602
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2b_chain_oneslot,f_2->f_3,1.3070119619369507
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2b_chain_oneslot,f_3->f_4,1.9362878799438477
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2b_chain_oneslot,f_4->f_5,2.610992670059204
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2b_chain_oneslot,f_1->f_2,2.129317283630371
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2b_chain_oneslot,f_2->f_3,1.5369371175765991
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2b_chain_oneslot,f_3->f_4,1.5384801626205444
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2b_chain_oneslot,f_4->f_5,1.7737982273101807
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2b_chain_oneslot,f_1->f_2,1.9496017694473267
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2b_chain_oneslot,f_2->f_3,1.5332978963851929
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2b_chain_oneslot,f_3->f_4,1.5095670223236084
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2b_chain_oneslot,f_4->f_5,1.4890036582946777
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2b_chain_oneslot,f_1->f_2,1.8910799026489258
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2b_chain_oneslot,f_2->f_3,1.563171148300171
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2b_chain_oneslot,f_3->f_4,1.5112736225128174
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2b_chain_oneslot,f_4->f_5,1.4891488552093506
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2b_chain_oneslot,f_1->f_2,2.209778070449829
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2b_chain_oneslot,f_2->f_3,1.4520660638809204
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2b_chain_oneslot,f_3->f_4,1.4262627363204956
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2b_chain_oneslot,f_4->f_5,1.508357048034668
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.187990188598633
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.6445461511611938
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5193880796432495
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5398521423339844
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.424146890640259
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.5902560949325562
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5929385423660278
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5042825937271118
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.7631967067718506
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.7095919847488403
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5928822755813599
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.8177093267440796
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.5383816957473755
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.6946948766708374
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5790300369262695
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5079548358917236
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.9459723234176636
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.5175285339355469
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.545233964920044
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.717663049697876
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.2954936027526855
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.524116039276123
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5102226734161377
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.4889999628067017
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.7591447830200195
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.4895902872085571
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.4687139987945557
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.493399739265442
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.246325731277466
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.768543004989624
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5714190006256104
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.492037296295166
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.4107564687728882
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.3030645847320557
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.64128577709198
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,2.2794125080108643
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.470400333404541
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.2612789869308472
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.141922116279602
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.2228611707687378
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.48819100856781
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,0.9810552597045898
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.3863096237182617
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.6021144390106201
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5961261987686157
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.4888180494308472
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.840440511703491
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.140178918838501
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.236213207244873
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5491241216659546
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.484486699104309
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.750704288482666
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.4759398698806763
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.2859132289886475
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.6200155019760132
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.4855010509490967
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.5289692878723145
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.6926926374435425
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.467972993850708
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.4873056411743164
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.0848004817962646
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.2503948211669922
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.5893548727035522
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.4985156059265137
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.6739695072174072
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,1.9335328340530396
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.0418274402618408
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.589072823524475
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.4881834983825684
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,2.589768648147583
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,2.0849862098693848
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,1.1720707416534424
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5756127834320068
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_5->f_6,1.486796259880066
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_1->f_2,1.9176021814346313
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_2->f_3,2.025153398513794
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_3->f_4,2.1070616245269775
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v2b_chain_oneslot,f_4->f_5,1.5545954704284668
