label,folder,L,T,epoch,variant,scale_pair_or_block,value
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_3->f_4,1.5452066659927368
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_global,f_4->f_5,1.4126932621002197
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_4->f_5,1.3998435735702515
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_global,f_1->f_2,2.3956305980682373
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,2.24332594871521
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.04077669605612755
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.029131365939974785
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_global,f_3->f_4,0.012386349961161613
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_3->f_4,0.0065907868556678295
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_global,f_4->f_5,0.007205442991107702
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_4->f_5,8.651755223354485e-08
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_global,f_1->f_2,0.633399486541748
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,0.615646243095398
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.6789578199386597
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.704576313495636
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_global,f_3->f_4,0.17123466730117798
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_perpos,f_3->f_4,0.0874948725104332
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_global,f_4->f_5,0.08108064532279968
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,gauge_v1_perpos,f_4->f_5,0.03405547887086868
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_global,f_1->f_2,0.5079965591430664
