label,folder,L,T,epoch,scale_s,L_s,source,metric,value
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.0018799999999999928
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.012740167461124654
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.04603685438632965
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0022812500000000124
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.011090818184437707
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.050907962024211884
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.0031250000000000444
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.00928116773236506
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.05205215886235237
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.006
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.007834549160719587
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0115
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.012602532836865965
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.003400000000000014
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.015208925253437328
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.07768268883228302
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.0028699999999999837
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.0150795582242158
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.043648745864629745
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0016406250000000622
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.013255169340045395
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.048556119203567505
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.00296875000000002
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.007982665450466445
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.0737849697470665
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.00625
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.008830426086404136
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0085
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.013722423251080702
L=64 i1_df4.0_b16 (Student-t),data/64Ising_T2.269_hsBignet_i1_df4.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0017649999999999055
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.015092213608212206
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.10280110687017441
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.001718750000000005
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.00894304397078883
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.06912196427583694
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.0030937500000000062
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.006342667801530453
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.03569762036204338
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.0055
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.00804509274260952
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.009
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.011974684369175505
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0014200000000000323
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.019662807737614002
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.06991390138864517
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.001875000000000071
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.008710578755470695
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.03212498873472214
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.002312499999999995
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.007652976800432941
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.03418227285146713
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.005125
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.008656952757198261
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.0085
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.012311939010447536
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.003510000000000013
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.012486524439554338
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.06720837950706482
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.002870000000000039
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.013507279590261802
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.039341531693935394
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0015937500000000049
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.012668991390871224
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.030423512682318687
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.0026249999999999885
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.008928964096587505
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.04463532567024231
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.004625
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.006169687069927568
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0105
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.014929166361015631
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.003324999999999967
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.011866704870324062
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.09969419986009598
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.0022000000000000353
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.011091555611057454
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.056735098361968994
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.002234374999999983
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.011245255514183141
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.06140194460749626
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.004031250000000042
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.011569087084235792
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.04515925049781799
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.0055
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.007590664501158681
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0095
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.013840074301578176
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.0026650000000000285
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.012934804713734399
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.08089610934257507
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.0020850000000000035
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.011366967450834086
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.04581480473279953
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.002546875000000004
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.011702017307408798
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.06446269154548645
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.0032812500000000133
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.007689988786094176
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.05132651701569557
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.0045
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.00683749289381121
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0105
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.015422977521845502
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.004074999999999995
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.014123201764656007
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.06811579316854477
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.0021649999999999725
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.01042286128472543
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.05326442793011665
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0016249999999999876
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.0120868274058755
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.0640706792473793
